timestamp_utc,snapshot_id,market_data_sha256,card_id,name,rating,position,segment,price,n_independent,span_hours,coverage_windows,return_4h_pct,return_24h_pct,return_3d_pct,return_7d_pct,rating_relative_pct,persistence,volatility,liquidity_inferred,confidence,regime,target_sale,break_even_buy,net_roi_pct,signal,reason
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-220901,David Raya,88,GK,other,45000,2,1.45,0,,,,,378.723,0,,2,22,PRE_EARLY_ACCESS,34500,32750,-27.167,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-241084,Díaz,88,LM,other,21000,2,1.45,0,,,,,123.404,0,,2,22,PRE_EARLY_ACCESS,15750,14750,-28.75,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-277643,Lamine Yamal,90,RW,meta,600000,2,1.45,0,,,,,313.793,0,,2,22,PRE_EARLY_ACCESS,448000,425000,-29.067,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-225116,Meret,81,GK,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-241509,Mauro Júnior,81,LB,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-246178,Peyraud-Magnin,81,GK,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-257530,Kleinherne,81,CB,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-261848,Inês Pereira,81,GK,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-263139,Greif,81,GK,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-264432,Abde,81,LW,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-208722,Mané,82,LM,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-227236,Zambo Anguissa,82,CM,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-227383,Buchanan,82,CB,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-233150,Leila Ouahabi,82,LB,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-264864,Bussy,83,LW,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-266816,Kingsbury,83,GK,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-266973,Greggi,83,CM,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-272115,Santos,83,CAM,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-277926,Matsukubo,83,CAM,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-50598581,Caruso,83,CM,fodder,650,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-177683,Sommer,84,GK,fodder,650,1,0.0,0,,,,,-7.143,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-229582,Mancini,84,CB,fodder,650,1,0.0,0,,,,,-7.143,0,,0,11,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-227316,Renard,84,CB,fodder,700,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,700,650,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-242896,Engen,84,CB,fodder,700,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,700,650,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-245872,Little,84,CDM,fodder,700,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,700,650,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-261773,Freigang,84,CAM,fodder,700,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,700,650,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-266091,Sanchez,84,LW,fodder,700,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,700,650,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-227119,Catley,84,CB,fodder,750,1,0.0,0,,,,,7.143,0,,0,11,PRE_EARLY_ACCESS,750,700,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-227310,Hegerberg,85,ST,fodder,900,1,0.0,0,,,,,-18.182,0,,0,11,PRE_EARLY_ACCESS,900,850,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-224293,Rúben Neves,85,CDM,fodder,1000,1,0.0,0,,,,,-9.091,0,,0,11,PRE_EARLY_ACCESS,1000,950,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-227254,Greenwood,85,LB,fodder,1000,1,0.0,0,,,,,-9.091,0,,0,11,PRE_EARLY_ACCESS,1000,950,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-227337,Huth,85,RM,fodder,1100,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,1100,1000,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-242830,Walsh,85,CDM,fodder,1100,1,0.0,0,,,,,0.0,0,,0,11,PRE_EARLY_ACCESS,1100,1000,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-237383,Bastoni,86,CB,fodder,3700,1,0.0,0,,,,,37.037,0,,0,11,PRE_EARLY_ACCESS,3700,3500,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-231478,Martínez,87,ST,fodder,6800,1,0.0,0,,,,,100.0,0,,0,11,PRE_EARLY_ACCESS,6800,6400,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-233700,Vialli,89,ST,meta,137000,1,0.0,0,,,,,174.0,0,,0,11,PRE_EARLY_ACCESS,137000,130000,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-67329765,David Raya,89,GK,meta,199000,1,0.0,0,,,,,298.0,0,,0,11,PRE_EARLY_ACCESS,199000,189000,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-1114,Baggio,91,CAM,other,1600000,1,0.0,0,,,,,48.906,0,,0,11,PRE_EARLY_ACCESS,1600000,1520000,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-226293,Angerer,92,GK,other,500000,1,0.0,0,,,,,-64.286,0,,0,11,PRE_EARLY_ACCESS,500000,475000,-5.0,WAIT,histórico o cobertura temporal insuficientes
